0	1	1.8175721990083447
0	2	3.9547346898000066
0	3	2.4651890156064127
0	4	1.8090449910891424
0	5	5.532228983649258
0	6	8.011104821365521
0	7	2.898835453779166
1	0	2.3164128969348052
1	2	9.920915120061101
1	3	9.26354812640342
1	4	5.890837832722727
1	5	9.594029531586614
1	6	8.752024518146484
1	7	3.7882616566559077
2	0	7.095758757732301
2	1	7.0064476510097276
2	3	2.284324371704152
2	4	5.530243555698561
2	5	2.6187617201152746
2	6	9.790336719424271
2	7	3.6848328779019957
3	0	1.815906472357836
3	1	1.3285992780600795
3	2	8.63398873072336
3	4	2.6498279374225744
3	5	4.891873272981974
3	6	6.625207130170361
3	7	8.86996231918582
4	0	7.807220818035839
4	1	3.2289700326133013
4	2	5.063686650585651
4	3	5.349513951359915
4	5	9.8296007887772
4	6	9.639791548829933
4	7	6.4891912011831065
5	0	6.055878683753818
5	1	2.1123481277646383
5	2	3.0216937378740836
5	3	3.088388434118338
5	4	6.169012654409546
5	6	5.281148790333225
5	7	4.094041874024509
6	0	6.925334741672468
6	1	9.93767698731236
6	2	1.2452037057732999
6	3	2.1722212869819875
6	4	6.118993281549629
6	5	3.814509343451222
6	7	1.751400022736827
7	0	2.250706956637881
7	1	1.044332729445641
7	2	7.559761627487616
7	3	5.278629937806738
7	4	7.886947072984327
7	5	2.0881765853650878
7	6	3.1493387607482246
