0	1	5.42557339176754
0	2	7.099287897061049
0	3	1.4616097422159184
0	4	6.3960577046165294
0	5	9.869794607741639
1	0	9.542944073954889
1	2	1.944084055238257
1	3	6.740298349421305
1	4	6.6354324732721315
1	5	4.236777792381158
2	0	5.519021348185849
2	1	6.788851632750142
2	3	6.674939091931185
2	4	1.1006152100416648
2	5	3.7938971375242945
3	0	2.6212133137640925
3	1	3.2690045405050103
3	2	2.2881661073297885
3	4	4.125464905562913
3	5	4.480126067418054
4	0	3.127484468465921
4	1	9.166101800479696
4	2	3.247270252236121
4	3	2.8516611437215817
4	5	9.377271378863473
5	0	3.3747740145571905
5	1	6.477753554059956
5	2	1.3907859942209688
5	3	5.150630970406894
5	4	7.529687096822347
