0	1	4.370304695516727
0	2	5.26285413606292
0	3	4.48259255237575
0	4	9.831294421470876
0	5	9.183052884148987
0	6	8.802384896115864
0	7	5.011442923155062
0	8	7.596106538669586
1	0	9.260939648525502
1	2	7.280598629293136
1	3	4.869097113451563
1	4	4.3227878495978
1	5	5.363361407709673
1	6	5.687927545374482
1	7	9.649185571946719
1	8	1.8996760447269065
2	0	1.7794545073355512
2	1	4.54799909917625
2	3	4.982136176073262
2	4	3.808920585893656
2	5	8.286817384375851
2	6	6.150420986308353
2	7	5.806194124344461
2	8	5.73334092587311
3	0	2.413837909549741
3	1	5.978455249806925
3	2	4.386180848003886
3	4	2.5945194124592685
3	5	9.395851675968315
3	6	1.769482512457898
3	7	1.092354300592275
3	8	5.760101515970456
4	0	7.948375121674315
4	1	8.175822954061594
4	2	9.03858133418853
4	3	1.577872685190128
4	5	4.731186160421674
4	6	8.376573748618467
4	7	9.427685078215802
4	8	7.362007791080195
5	0	4.96637546039841
5	1	4.269416432181435
5	2	7.0930580434096
5	3	1.9171663364346103
5	4	8.800261348940486
5	6	7.864661962335366
5	7	9.549701151224157
5	8	2.5252158715497384
6	0	7.349444825392039
6	1	4.705216793605738
6	2	3.6461498853691046
6	3	9.97498171744204
6	4	8.22314439997378
6	5	5.350182874956098
6	7	4.430088417342105
6	8	7.433367282143992
7	0	8.98852394030678
7	1	1.5324350452949558
7	2	8.074773084696325
7	3	4.518310917142196
7	4	7.654991218594584
7	5	4.377012142481458
7	6	9.305977831436238
7	8	6.36949786880526
8	0	9.418401939787358
8	1	5.764328592505353
8	2	1.7062683851068254
8	3	7.261169531124754
8	4	2.7912153091220677
8	5	9.134079621469173
8	6	3.537698015887412
8	7	5.447741831841006
