0	1	7.1525139403613505
0	2	1.019619778729076
0	3	6.34178006146273
0	4	4.136417117827548
0	5	9.881025355758933
0	6	9.61395243896116
1	0	7.772063358613262
1	2	3.817832834570886
1	3	3.9399261790493427
1	4	1.8384769584490495
1	5	4.146938034415288
1	6	4.028763110718225
2	0	5.498852223499045
2	1	5.5265845705116226
2	3	3.8313131739971125
2	4	8.478395719836593
2	5	4.523982671773966
2	6	8.560456811238794
3	0	4.953301774995522
3	1	2.698678859888574
3	2	4.451437580374774
3	4	6.650003750289062
3	5	7.895340371990984
3	6	7.823778891441106
4	0	4.577477457548271
4	1	5.538555429437583
4	2	6.6219721173286965
4	3	7.086018897855088
4	5	9.12372772126812
4	6	3.8812248998586982
5	0	7.206298422969648
5	1	2.6606344423946737
5	2	4.381412932012662
5	3	2.023774321142474
5	4	4.1968218922742775
5	6	1.4213722059848914
6	0	1.981593796818863
6	1	5.695200017491078
6	2	1.2005890657919263
6	3	2.64724886835184
6	4	8.444480210927502
6	5	9.463163295742516
