0	1	3.8035636778648323
0	2	5.65963519497133
0	3	1.9176882100441004
0	4	6.858813888836421
0	5	8.804960685105819
1	0	5.46043997269472
1	2	8.385411612596913
1	3	8.05531411992329
1	4	8.476001464997378
1	5	1.4734741098449466
2	0	4.528864477182845
2	1	4.034479521588759
2	3	4.081603424466838
2	4	8.919582635671736
2	5	5.175075564700551
3	0	9.298855342947338
3	1	3.1948594648244346
3	2	2.949287811980507
3	4	8.267771938176352
3	5	3.949736496122304
4	0	7.331163173833656
4	1	9.462601932741014
4	2	4.8440783677232915
4	3	3.2945803208067996
4	5	6.107590674783242
5	0	4.085654645662423
5	1	4.621548096297631
5	2	1.0642754268075638
5	3	1.320548443263379
5	4	2.7123368817854883
