0	1	6.951598214987961
0	2	6.222881235140946
0	3	8.056095459327414
0	4	9.118583882569794
0	5	7.341200973432001
0	6	8.522369608445686
0	7	8.36409218039006
0	8	9.686536695925064
0	9	8.085968225625496
1	0	9.493735297272837
1	2	1.0275819178429613
1	3	8.573755860131202
1	4	3.6889215224218534
1	5	2.692924804545844
1	6	1.2941706332320275
1	7	3.064049999799016
1	8	6.153038473357677
1	9	2.6926239247567283
2	0	2.111331925094829
2	1	7.090009688254029
2	3	3.397662485758499
2	4	7.362550373845228
2	5	4.358843330061327
2	6	3.1561032027713782
2	7	4.923506921677394
2	8	5.3739727672471975
2	9	5.567840179425138
3	0	3.744474006864829
3	1	3.28231914281493
3	2	6.923543452242783
3	4	5.753676142939495
3	5	8.382109390709811
3	6	3.580362219347169
3	7	3.217143521820036
3	8	8.361491394884625
3	9	1.8757919304494632
4	0	1.2760738675643688
4	1	3.414163647671437
4	2	4.1641880261651885
4	3	5.486693661662642
4	5	8.200058316529388
4	6	2.3623628044172627
4	7	3.8156269893758887
4	8	6.567624174734545
4	9	6.025301811270819
5	0	9.159850924940534
5	1	6.5951908595916775
5	2	4.683973867790298
5	3	9.906057255079697
5	4	7.810760940800319
5	6	1.4213967909797833
5	7	4.321965608040899
5	8	5.0685292453278175
5	9	1.5005781978528345
6	0	1.081478911071285
6	1	8.18409486787394
6	2	5.245854643959108
6	3	9.35836001412341
6	4	9.4639493509057
6	5	6.917280769921257
6	7	3.071364458097479
6	8	7.183703180060528
6	9	9.419546620516442
7	0	5.955178498137455
7	1	6.498508468944027
7	2	1.5544432877185694
7	3	7.182906605608564
7	4	9.590545893652815
7	5	7.685222800264382
7	6	6.307235323847969
7	8	9.574090436968627
7	9	2.595870913731433
8	0	4.961056749879477
8	1	8.921344425772821
8	2	1.739538849136914
8	3	4.527528913281299
8	4	1.8800837870039206
8	5	8.339731094130697
8	6	2.421939758305772
8	7	6.788099295880017
8	9	7.0293511335571806
9	0	4.669884572643389
9	1	4.464472836275554
9	2	3.9682232326987497
9	3	9.223592370545527
9	4	4.8966019297450245
9	5	3.703394501180421
9	6	3.0856688170476927
9	7	3.4261447094100417
9	8	2.200051051788932
