0	1	3.4860179384427807
0	2	4.100000330590795
0	3	8.536161119585529
0	4	8.752984443601356
0	5	4.233840258345221
0	6	6.846457933366258
0	7	1.5745296709414656
1	0	6.333863075868158
1	2	2.643578933651107
1	3	5.037650040083444
1	4	4.615007425175482
1	5	6.307438331719423
1	6	6.179300527880296
1	7	6.263410186405388
2	0	6.65133895775463
2	1	7.591415243917229
2	3	3.843725242509883
2	4	4.749863323122039
2	5	4.641521345008609
2	6	9.273376097919444
2	7	4.580465203653052
3	0	8.985834379575664
3	1	8.209130111917325
3	2	2.256939368155706
3	4	2.144078865298777
3	5	3.2494099603476947
3	6	9.063988155297414
3	7	5.160436902345176
4	0	8.159233252447507
4	1	2.697032410586425
4	2	8.120638247089895
4	3	6.1644445743709735
4	5	3.2879669538701837
4	6	4.42126029139258
4	7	1.333222486307147
5	0	8.543946362717442
5	1	2.1243764500344473
5	2	7.663732177313454
5	3	3.3860095641227144
5	4	2.9121874374617867
5	6	1.1074978531075241
5	7	8.87270094647936
6	0	4.136994722502121
6	1	4.748517457731648
6	2	8.27668185102074
6	3	6.35428555816011
6	4	8.094299242464027
6	5	3.3789200675316264
6	7	3.009198749001896
7	0	6.615184920463595
7	1	1.8394617474303183
7	2	2.7321016898031036
7	3	1.335503041294372
7	4	1.131604051890223
7	5	2.4066489329759833
7	6	9.982272433408525
