0	1	4.807294218928233
0	2	8.165236392616237
0	3	9.879681478300373
0	4	2.0442811741931752
0	5	6.2394529578344216
0	6	8.91935931363578
0	7	9.481899548284455
0	8	2.3242378767782057
0	9	3.8395842305044474
1	0	9.607857063383209
1	2	1.41737977004078
1	3	1.8591095654723788
1	4	2.558177974693047
1	5	5.039006240579477
1	6	6.072740717178862
1	7	1.5826776019413877
1	8	3.853164911168361
1	9	8.76315656301842
2	0	7.971896423177494
2	1	1.7752744482847085
2	3	9.174403011665252
2	4	2.858717986602406
2	5	1.3373526726625142
2	6	4.355855322469105
2	7	3.1178039699768516
2	8	5.320597266357922
2	9	4.819625723531397
3	0	3.4922216786315596
3	1	6.6817396862280924
3	2	3.1611996774567785
3	4	2.815004637054541
3	5	2.57015293002509
3	6	3.2646160812951663
3	7	8.222654713620434
3	8	6.540575969450124
3	9	8.083296498377553
4	0	3.270912340150864
4	1	2.9580862174358153
4	2	4.915703210926813
4	3	6.549860466686746
4	5	2.5311489802088634
4	6	3.158923313456285
4	7	6.628555460497253
4	8	9.59601570194937
4	9	5.5853623626601285
5	0	5.009424896206376
5	1	2.5050299408503625
5	2	9.916933699872088
5	3	3.8412289793190704
5	4	2.470570570945535
5	6	8.433998138244295
5	7	6.769759346135144
5	8	4.880321291231217
5	9	5.1778606531920355
6	0	3.4822679165803683
6	1	1.0961273159847753
6	2	4.331158231221579
6	3	8.982181257675375
6	4	2.538494690941632
6	5	9.103234184436285
6	7	1.9448753650067518
6	8	4.896425741606136
6	9	1.1090001798027584
7	0	2.6042442474426086
7	1	1.9560021433004642
7	2	8.6997907442487
7	3	2.7936689790638076
7	4	5.852199794071626
7	5	1.6656903488326893
7	6	3.0556076608367175
7	8	7.996321062244105
7	9	6.471136160029058
8	0	1.9855268241078083
8	1	4.558172837381548
8	2	1.052288918430371
8	3	1.8913127248116033
8	4	1.3073796839043146
8	5	4.8098953531335455
8	6	1.0826389309577
8	7	2.87033956886886
8	9	1.7645516290347647
9	0	1.4387095001707535
9	1	1.0700987429338884
9	2	8.053337161101554
9	3	6.079499318473596
9	4	6.234997977284399
9	5	8.724169079187723
9	6	2.8909775149746064
9	7	1.7289013984900607
9	8	3.741224931235007
