0	1	6.128542655663903
0	2	9.492074574757812
0	3	4.558616189483114
0	4	2.4396899180010347
0	5	1.0473459679676524
0	6	4.851170292207689
0	7	1.7488086034119183
0	8	4.54586842903756
0	9	3.308656870657849
1	0	2.25439426262907
1	2	7.9204379610217375
1	3	8.227991322248315
1	4	3.5028718706715436
1	5	8.461720840855133
1	6	3.428308558644414
1	7	1.928345399628168
1	8	7.952310366641066
1	9	4.599369716930214
2	0	4.579580265304177
2	1	4.544194095908619
2	3	6.800079086852941
2	4	1.4720238326744286
2	5	1.6278767138889334
2	6	4.308472786724945
2	7	7.20721510715954
2	8	8.216398210843717
2	9	2.589460013760317
3	0	6.324046855988729
3	1	8.151978190018351
3	2	3.069357062765516
3	4	3.730738823168985
3	5	5.881859731435783
3	6	7.531819411552601
3	7	6.368504462977257
3	8	2.101362181035542
3	9	6.590845905806334
4	0	5.88457882857624
4	1	6.62874145294558
4	2	7.457552298506693
4	3	1.7796804330046871
4	5	8.139425804417684
4	6	1.1769391908859383
4	7	4.3094754652898555
4	8	2.533940564954614
4	9	3.919691743879829
5	0	4.854822866188641
5	1	3.434112093961023
5	2	1.3187586797590485
5	3	9.465070192650286
5	4	3.063949710611475
5	6	4.511375976802888
5	7	7.927236564723504
5	8	4.787137687266081
5	9	4.342354565670697
6	0	3.250540096236998
6	1	5.039106073286578
6	2	3.7159595088596826
6	3	6.312937122354712
6	4	6.582736471056274
6	5	6.284902850955238
6	7	9.063208336806563
6	8	1.5478704826771623
6	9	7.016794537469719
7	0	1.9563103151815409
7	1	6.356466322079417
7	2	3.0743475377163145
7	3	4.780392818686783
7	4	7.677527014083276
7	5	7.366150770218842
7	6	3.6157372690626515
7	8	2.169874552317682
7	9	2.908911301732914
8	0	2.926792648725507
8	1	8.38993869629756
8	2	8.260535748301844
8	3	5.383597438736939
8	4	9.603294130314572
8	5	2.6099625340426664
8	6	9.754313494631008
8	7	4.896660828132802
8	9	5.40358870592059
9	0	1.682099927437449
9	1	6.212288789995693
9	2	5.851372219546976
9	3	7.453393996017162
9	4	4.685134122920929
9	5	6.191633463389518
9	6	4.810915957893069
9	7	9.901811107296261
9	8	2.561234574344556
