0	1	2.071504161967094
0	2	8.97233269021962
0	3	4.50638460784118
0	4	5.815453350210493
0	5	8.30317504299306
1	0	4.755866664887061
1	2	2.024353601790351
1	3	4.595736593208482
1	4	3.658710027796134
1	5	8.344451824217597
2	0	6.761654969933554
2	1	7.092858822654497
2	3	8.210284261703238
2	4	1.7536204810540656
2	5	2.307925495631939
3	0	5.871834939149838
3	1	6.545210598262767
3	2	2.4385417028177234
3	4	2.875014180023132
3	5	3.5886153069414113
4	0	8.383799739068397
4	1	5.548630104346717
4	2	7.639417923906369
4	3	1.8190413796056077
4	5	2.2360689108121883
5	0	3.393919816115847
5	1	4.469343722355342
5	2	2.6496189146304205
5	3	1.3457320492925113
5	4	5.51820461999953
