0	1	7.567049874326521
0	2	8.39015269996943
0	3	4.425493803815524
0	4	3.1754751913982187
0	5	1.6917510767549495
1	0	1.995163104903582
1	2	7.283580392066185
1	3	3.2374468754823793
1	4	6.703475128322822
1	5	7.033846154179078
2	0	6.925180450057393
2	1	3.385400082581809
2	3	6.871136589053379
2	4	8.032584124228642
2	5	9.214773616909383
3	0	9.446016614715495
3	1	4.116351361591628
3	2	5.97478216774357
3	4	1.0164038938915096
3	5	8.29728607166959
4	0	1.4435636401045988
4	1	5.288886257515045
4	2	1.9827775861193162
4	3	1.3457927273242567
4	5	5.5880216303585675
5	0	8.991279585505781
5	1	4.655290667675684
5	2	3.364756718179306
5	3	6.881123517000432
5	4	8.374189032754295
