dt,tempo_final,v_final_num,v_final_analitico,erro_relativo
2.984000,8.952000,-116.630892,142.031662,1.821161
2.985000,8.955000,-116.680510,142.103713,1.821094
2.986000,8.958000,-116.730136,142.175785,1.821027
2.987000,8.961000,-116.779769,142.247878,1.820960
2.988000,8.964000,-116.829410,142.319993,1.820892
2.989000,8.967000,-116.879059,142.392130,1.820825
2.990000,8.970000,-116.928715,142.464289,1.820758
2.991000,8.973000,-116.978380,142.536469,1.820691
2.992000,8.976000,-117.028051,142.608671,1.820624
2.993000,8.979000,-117.077731,142.680894,1.820556
2.994000,8.982000,-117.127418,142.753139,1.820489
2.995000,8.985000,-117.177112,142.825406,1.820422
2.996000,8.988000,-117.226814,142.897694,1.820355
2.997000,8.991000,-117.276524,142.970005,1.820288
2.998000,8.994000,-117.326242,143.042336,1.820220
2.999000,8.997000,-117.375967,143.114690,1.820153
3.000000,9.000000,-117.425700,143.187065,1.820086
3.001000,9.003000,-117.475441,143.259462,1.820019
3.002000,9.006000,-117.525189,143.331881,1.819951
3.003000,9.009000,-117.574945,143.404321,1.819884
3.004000,9.012000,-117.624708,143.476783,1.819817
3.005000,9.015000,-117.674479,143.549267,1.819750
3.006000,9.018000,-117.724258,143.621773,1.819683
3.007000,9.021000,-117.774044,143.694300,1.819615
3.008000,9.024000,-117.823839,143.766850,1.819548
3.009000,9.027000,-117.873640,143.839421,1.819481
3.010000,9.030000,-117.923450,143.912013,1.819414
3.011000,9.033000,-117.973267,143.984628,1.819346
3.012000,9.036000,-118.023091,144.057264,1.819279
3.013000,9.039000,-118.072924,144.129922,1.819212
3.014000,9.042000,-118.122764,144.202602,1.819144
3.015000,9.045000,-118.172612,144.275304,1.819077
3.016000,9.048000,-118.222467,144.348027,1.819010
3.017000,9.051000,-118.272330,144.420773,1.818943
3.018000,9.054000,-118.322201,144.493540,1.818875
3.019000,9.057000,-118.372079,144.566329,1.818808
3.020000,9.060000,-118.421965,144.639139,1.818741
3.021000,9.063000,-118.471859,144.711972,1.818674
3.022000,9.066000,-118.521760,144.784827,1.818606
3.023000,9.069000,-118.571669,144.857703,1.818539
3.024000,9.072000,-118.621586,144.930601,1.818472
3.025000,9.075000,-118.671510,145.003521,1.818404
3.026000,9.078000,-118.721442,145.076463,1.818337
3.027000,9.081000,-118.771382,145.149427,1.818270
3.028000,9.084000,-118.821329,145.222413,1.818202
3.029000,9.087000,-118.871284,145.295421,1.818135
3.030000,9.090000,-118.921247,145.368450,1.818068
3.031000,9.093000,-118.971217,145.441502,1.818000
3.032000,9.096000,-119.021195,145.514575,1.817933
3.033000,9.099000,-119.071181,145.587671,1.817866
3.034000,9.102000,-119.121174,145.660788,1.817799
3.035000,9.105000,-119.171175,145.733927,1.817731
3.036000,9.108000,-119.221184,145.807088,1.817664
3.037000,9.111000,-119.271201,145.880271,1.817597
3.038000,9.114000,-119.321225,145.953476,1.817529
3.039000,9.117000,-119.371256,146.026703,1.817462
3.040000,9.120000,-119.421296,146.099952,1.817394
3.041000,9.123000,-119.471343,146.173223,1.817327
3.042000,9.126000,-119.521398,146.246516,1.817260
3.043000,9.129000,-119.571460,146.319831,1.817192
3.044000,9.132000,-119.621530,146.393168,1.817125
3.045000,9.135000,-119.671608,146.466527,1.817058
3.046000,9.138000,-119.721693,146.539908,1.816990
3.047000,9.141000,-119.771786,146.613311,1.816923
3.048000,9.144000,-119.821887,146.686736,1.816856
3.049000,9.147000,-119.871996,146.760183,1.816788
3.050000,9.150000,-119.922112,146.833652,1.816721
3.051000,9.153000,-119.972236,146.907143,1.816654
3.052000,9.156000,-120.022367,146.980657,1.816586
3.053000,9.159000,-120.072507,147.054192,1.816519
3.054000,9.162000,-120.122654,147.127749,1.816451
3.055000,9.165000,-120.172808,147.201328,1.816384
3.056000,9.168000,-120.222970,147.274930,1.816317
3.057000,9.171000,-120.273140,147.348553,1.816249
3.058000,9.174000,-120.323318,147.422199,1.816182
3.059000,9.177000,-120.373503,147.495867,1.816114
3.060000,9.180000,-120.423696,147.569556,1.816047
3.061000,9.183000,-120.473897,147.643268,1.815980
3.062000,9.186000,-120.524106,147.717002,1.815912
3.063000,9.189000,-120.574322,147.790759,1.815845
3.064000,9.192000,-120.624545,147.864537,1.815777
3.065000,9.195000,-120.674777,147.938337,1.815710
3.066000,9.198000,-120.725016,148.012160,1.815643
3.067000,9.201000,-120.775263,148.086005,1.815575
3.068000,9.204000,-120.825517,148.159872,1.815508
3.069000,9.207000,-120.875780,148.233761,1.815440
3.070000,9.210000,-120.926050,148.307672,1.815373
3.071000,9.213000,-120.976327,148.381605,1.815305
3.072000,9.216000,-121.026612,148.455561,1.815238
3.073000,9.219000,-121.076905,148.529538,1.815171
3.074000,9.222000,-121.127206,148.603538,1.815103
3.075000,9.225000,-121.177515,148.677561,1.815036
3.076000,9.228000,-121.227831,148.751605,1.814968
3.077000,9.231000,-121.278154,148.825672,1.814901
3.078000,9.234000,-121.328486,148.899760,1.814833
3.079000,9.237000,-121.378825,148.973871,1.814766
3.080000,9.240000,-121.429172,149.048005,1.814698
3.081000,9.243000,-121.479527,149.122160,1.814631
3.082000,9.246000,-121.529889,149.196338,1.814563
3.083000,9.249000,-121.580259,149.270538,1.814496
3.084000,9.252000,-121.630636,149.344760,1.814429
3.085000,9.255000,-121.681022,149.419005,1.814361
3.086000,9.258000,-121.731415,149.493272,1.814294
3.087000,9.261000,-121.781816,149.567561,1.814226
3.088000,9.264000,-121.832224,149.641872,1.814159
3.089000,9.267000,-121.882640,149.716206,1.814091
3.090000,9.270000,-121.933064,149.790562,1.814024
3.091000,9.273000,-121.983496,149.864940,1.813956
3.092000,9.276000,-122.033935,149.939341,1.813889
3.093000,9.279000,-122.084382,150.013764,1.813821
3.094000,9.282000,-122.134837,150.088209,1.813754
3.095000,9.285000,-122.185299,150.162677,1.813686
3.096000,9.288000,-122.235769,150.237167,1.813619
3.097000,9.291000,-122.286247,150.311679,1.813551
3.098000,9.294000,-122.336733,150.386214,1.813484
3.099000,9.297000,-122.387226,150.460771,1.813416
3.100000,9.300000,-122.437727,150.535350,1.813349
3.101000,9.303000,-122.488236,150.609952,1.813281
3.102000,9.306000,-122.538752,150.684576,1.813214
3.103000,9.309000,-122.589276,150.759223,1.813146
3.104000,9.312000,-122.639808,150.833892,1.813079
3.105000,9.315000,-122.690348,150.908583,1.813011
3.106000,9.318000,-122.740895,150.983297,1.812944
3.107000,9.321000,-122.791450,151.058033,1.812876
3.108000,9.324000,-122.842012,151.132792,1.812808
3.109000,9.327000,-122.892583,151.207573,1.812741
3.110000,9.330000,-122.943161,151.282376,1.812673
3.111000,9.333000,-122.993747,151.357202,1.812606
3.112000,9.336000,-123.044340,151.432051,1.812538
3.113000,9.339000,-123.094942,151.506922,1.812471
3.114000,9.342000,-123.145551,151.581815,1.812403
3.115000,9.345000,-123.196167,151.656731,1.812336
3.116000,9.348000,-123.246792,151.731669,1.812268
3.117000,9.351000,-123.297424,151.806630,1.812201
3.118000,9.354000,-123.348064,151.881613,1.812133
3.119000,9.357000,-123.398711,151.956619,1.812065
3.120000,9.360000,-123.449366,152.031647,1.811998
3.121000,9.363000,-123.500029,152.106698,1.811930
3.122000,9.366000,-123.550700,152.181771,1.811863
3.123000,9.369000,-123.601379,152.256867,1.811795
3.124000,9.372000,-123.652065,152.331985,1.811728
3.125000,9.375000,-123.702759,152.407126,1.811660
3.126000,9.378000,-123.753460,152.482289,1.811592
3.127000,9.381000,-123.804170,152.557475,1.811525
3.128000,9.384000,-123.854887,152.632684,1.811457
3.129000,9.387000,-123.905612,152.707915,1.811390
3.130000,9.390000,-123.956344,152.783168,1.811322
3.131000,9.393000,-124.007085,152.858445,1.811254
3.132000,9.396000,-124.057833,152.933744,1.811187
3.133000,9.399000,-124.108588,153.009065,1.811119
3.134000,9.402000,-124.159352,153.084409,1.811052
3.135000,9.405000,-124.210123,153.159776,1.810984
3.136000,9.408000,-124.260902,153.235165,1.810916
3.137000,9.411000,-124.311688,153.310577,1.810849
3.138000,9.414000,-124.362483,153.386011,1.810781
3.139000,9.417000,-124.413285,153.461468,1.810714
3.140000,9.420000,-124.464095,153.536948,1.810646
3.141000,9.423000,-124.514912,153.612451,1.810578
3.142000,9.426000,-124.565738,153.687976,1.810511
3.143000,9.429000,-124.616571,153.763523,1.810443
3.144000,9.432000,-124.667412,153.839094,1.810375
3.145000,9.435000,-124.718260,153.914687,1.810308
3.146000,9.438000,-124.769116,153.990302,1.810240
3.147000,9.441000,-124.819980,154.065941,1.810172
3.148000,9.444000,-124.870852,154.141602,1.810105
3.149000,9.447000,-124.921732,154.217286,1.810037
3.150000,9.450000,-124.972619,154.292992,1.809970
3.151000,9.453000,-125.023514,154.368722,1.809902
3.152000,9.456000,-125.074417,154.444474,1.809834
3.153000,9.459000,-125.125327,154.520248,1.809767
3.154000,9.462000,-125.176245,154.596046,1.809699
3.155000,9.465000,-125.227171,154.671866,1.809631
3.156000,9.468000,-125.278105,154.747709,1.809564
3.157000,9.471000,-125.329046,154.823575,1.809496
3.158000,9.474000,-125.379995,154.899463,1.809428
3.159000,9.477000,-125.430952,154.975374,1.809361
3.160000,9.480000,-125.481917,155.051308,1.809293
3.161000,9.483000,-125.532889,155.127265,1.809225
3.162000,9.486000,-125.583869,155.203245,1.809157
3.163000,9.489000,-125.634857,155.279247,1.809090
3.164000,9.492000,-125.685853,155.355272,1.809022
3.165000,9.495000,-125.736856,155.431320,1.808954
3.166000,9.498000,-125.787867,155.507391,1.808887
3.167000,9.501000,-125.838886,155.583485,1.808819
3.168000,9.504000,-125.889913,155.659601,1.808751
3.169000,9.507000,-125.940947,155.735740,1.808684
3.170000,9.510000,-125.991989,155.811903,1.808616
3.171000,9.513000,-126.043039,155.888088,1.808548
3.172000,9.516000,-126.094097,155.964295,1.808481
3.173000,9.519000,-126.145162,156.040526,1.808413
3.174000,9.522000,-126.196236,156.116780,1.808345
3.175000,9.525000,-126.247316,156.193056,1.808277
3.176000,9.528000,-126.298405,156.269356,1.808210
3.177000,9.531000,-126.349502,156.345678,1.808142
3.178000,9.534000,-126.400606,156.422023,1.808074
3.179000,9.537000,-126.451718,156.498391,1.808007
3.180000,9.540000,-126.502837,156.574782,1.807939
3.181000,9.543000,-126.553965,156.651196,1.807871
3.182000,9.546000,-126.605100,156.727633,1.807803
3.183000,9.549000,-126.656243,156.804093,1.807736
3.184000,9.552000,-126.707394,156.880575,1.807668
3.185000,9.555000,-126.758552,156.957081,1.807600
3.186000,9.558000,-126.809718,157.033609,1.807532
3.187000,9.561000,-126.860892,157.110161,1.807465
3.188000,9.564000,-126.912074,157.186736,1.807397
3.189000,9.567000,-126.963264,157.263333,1.807329
3.190000,9.570000,-127.014461,157.339954,1.807261
3.191000,9.573000,-127.065666,157.416597,1.807194
3.192000,9.576000,-127.116879,157.493264,1.807126
3.193000,6.386000,-72.648199,87.684494,1.828518
3.194000,6.388000,-72.674085,87.721654,1.828462
3.195000,6.390000,-72.699973,87.758822,1.828406
3.196000,6.392000,-72.725862,87.795998,1.828351
3.197000,6.394000,-72.751754,87.833181,1.828295
3.198000,6.396000,-72.777647,87.870371,1.828239
3.199000,6.398000,-72.803543,87.907569,1.828183
3.200000,6.400000,-72.829440,87.944774,1.828127
3.201000,6.402000,-72.855339,87.981987,1.828071
3.202000,6.404000,-72.881241,88.019207,1.828015
3.203000,6.406000,-72.907144,88.056435,1.827959
3.204000,6.408000,-72.933049,88.093670,1.827903
3.205000,6.410000,-72.958957,88.130912,1.827848
3.206000,6.412000,-72.984866,88.168162,1.827792
3.207000,6.414000,-73.010777,88.205419,1.827736
3.208000,6.416000,-73.036690,88.242684,1.827680
3.209000,6.418000,-73.062605,88.279956,1.827624
3.210000,6.420000,-73.088522,88.317236,1.827568
3.211000,6.422000,-73.114441,88.354523,1.827512
3.212000,6.424000,-73.140362,88.391818,1.827456
3.213000,6.426000,-73.166285,88.429120,1.827400
3.214000,6.428000,-73.192210,88.466430,1.827344
3.215000,6.430000,-73.218137,88.503747,1.827289
3.216000,6.432000,-73.244066,88.541071,1.827233
3.217000,6.434000,-73.269996,88.578403,1.827177
3.218000,6.436000,-73.295929,88.615742,1.827121
3.219000,6.438000,-73.321864,88.653089,1.827065
3.220000,6.440000,-73.347800,88.690444,1.827009
3.221000,6.442000,-73.373739,88.727806,1.826953
3.222000,6.444000,-73.399680,88.765175,1.826897
3.223000,6.446000,-73.425622,88.802552,1.826841
3.224000,6.448000,-73.451567,88.839936,1.826785
3.225000,6.450000,-73.477513,88.877328,1.826730
3.226000,6.452000,-73.503462,88.914727,1.826674
3.227000,6.454000,-73.529412,88.952133,1.826618
3.228000,6.456000,-73.555364,88.989548,1.826562
3.229000,6.458000,-73.581319,89.026969,1.826506
3.230000,6.460000,-73.607275,89.064398,1.826450
3.231000,6.462000,-73.633233,89.101835,1.826394
3.232000,6.464000,-73.659193,89.139279,1.826338
3.233000,6.466000,-73.685156,89.176731,1.826282
3.234000,6.468000,-73.711120,89.214190,1.826226
3.235000,6.470000,-73.737086,89.251656,1.826171
3.236000,6.472000,-73.763054,89.289131,1.826115
3.237000,6.474000,-73.789024,89.326612,1.826059
3.238000,6.476000,-73.814996,89.364101,1.826003
3.239000,6.478000,-73.840970,89.401598,1.825947
3.240000,6.480000,-73.866946,89.439102,1.825891
3.241000,6.482000,-73.892923,89.476613,1.825835
3.242000,6.484000,-73.918903,89.514132,1.825779
3.243000,6.486000,-73.944885,89.551659,1.825723
3.244000,6.488000,-73.970869,89.589193,1.825667
3.245000,6.490000,-73.996855,89.626735,1.825611
3.246000,6.492000,-74.022842,89.664284,1.825555
3.247000,6.494000,-74.048832,89.701840,1.825500
3.248000,6.496000,-74.074823,89.739405,1.825444
3.249000,6.498000,-74.100817,89.776976,1.825388
3.250000,6.500000,-74.126812,89.814555,1.825332
3.251000,6.502000,-74.152810,89.852142,1.825276
3.252000,6.504000,-74.178809,89.889736,1.825220
3.253000,6.506000,-74.204811,89.927338,1.825164
3.254000,6.508000,-74.230814,89.964947,1.825108
3.255000,6.510000,-74.256820,90.002564,1.825052
3.256000,6.512000,-74.282827,90.040188,1.824996
3.257000,6.514000,-74.308836,90.077820,1.824940
3.258000,6.516000,-74.334847,90.115459,1.824885
3.259000,6.518000,-74.360860,90.153106,1.824829
3.260000,6.520000,-74.386876,90.190761,1.824773
3.261000,6.522000,-74.412893,90.228422,1.824717
3.262000,6.524000,-74.438912,90.266092,1.824661
3.263000,6.526000,-74.464933,90.303769,1.824605
3.264000,6.528000,-74.490956,90.341453,1.824549
3.265000,6.530000,-74.516981,90.379145,1.824493
3.266000,6.532000,-74.543008,90.416845,1.824437
3.267000,6.534000,-74.569037,90.454552,1.824381
3.268000,6.536000,-74.595067,90.492267,1.824325
3.269000,6.538000,-74.621100,90.529989,1.824269
3.270000,6.540000,-74.647135,90.567719,1.824213
3.271000,6.542000,-74.673172,90.605456,1.824158
3.272000,6.544000,-74.699210,90.643201,1.824102
3.273000,6.546000,-74.725251,90.680953,1.824046
3.274000,6.548000,-74.751294,90.718713,1.823990
3.275000,6.550000,-74.777338,90.756481,1.823934
3.276000,6.552000,-74.803385,90.794256,1.823878
3.277000,6.554000,-74.829433,90.832039,1.823822
3.278000,6.556000,-74.855484,90.869829,1.823766
3.279000,6.558000,-74.881536,90.907627,1.823710
3.280000,6.560000,-74.907590,90.945432,1.823654
3.281000,6.562000,-74.933647,90.983245,1.823598
3.282000,6.564000,-74.959705,91.021065,1.823542
3.283000,6.566000,-74.985765,91.058893,1.823486
3.284000,6.568000,-75.011828,91.096729,1.823431
3.285000,6.570000,-75.037892,91.134572,1.823375
3.286000,6.572000,-75.063958,91.172423,1.823319
3.287000,6.574000,-75.090026,91.210281,1.823263
3.288000,6.576000,-75.116096,91.248147,1.823207
3.289000,6.578000,-75.142168,91.286020,1.823151
3.290000,6.580000,-75.168242,91.323901,1.823095
3.291000,6.582000,-75.194318,91.361790,1.823039
3.292000,6.584000,-75.220396,91.399686,1.822983
3.293000,6.586000,-75.246476,91.437590,1.822927
3.294000,6.588000,-75.272558,91.475501,1.822871
3.295000,6.590000,-75.298642,91.513420,1.822815
3.296000,6.592000,-75.324727,91.551346,1.822759
3.297000,6.594000,-75.350815,91.589280,1.822703
3.298000,6.596000,-75.376905,91.627222,1.822647
3.299000,6.598000,-75.402996,91.665171,1.822592
3.300000,6.600000,-75.429090,91.703128,1.822536
3.301000,6.602000,-75.455186,91.741092,1.822480
3.302000,6.604000,-75.481283,91.779064,1.822424
3.303000,6.606000,-75.507383,91.817044,1.822368
3.304000,6.608000,-75.533484,91.855031,1.822312
3.305000,6.610000,-75.559588,91.893026,1.822256
3.306000,6.612000,-75.585693,91.931028,1.822200
3.307000,6.614000,-75.611800,91.969038,1.822144
3.308000,6.616000,-75.637910,92.007056,1.822088
3.309000,6.618000,-75.664021,92.045081,1.822032
3.310000,6.620000,-75.690134,92.083114,1.821976
3.311000,6.622000,-75.716249,92.121155,1.821920
3.312000,6.624000,-75.742366,92.159203,1.821864
3.313000,6.626000,-75.768486,92.197258,1.821808
3.314000,6.628000,-75.794607,92.235321,1.821753
3.315000,6.630000,-75.820730,92.273392,1.821697
3.316000,6.632000,-75.846855,92.311471,1.821641
3.317000,6.634000,-75.872982,92.349557,1.821585
3.318000,6.636000,-75.899111,92.387651,1.821529
3.319000,6.638000,-75.925242,92.425752,1.821473
3.320000,6.640000,-75.951374,92.463861,1.821417
3.321000,6.642000,-75.977509,92.501978,1.821361
3.322000,6.644000,-76.003646,92.540102,1.821305
3.323000,6.646000,-76.029785,92.578234,1.821249
3.324000,6.648000,-76.055925,92.616373,1.821193
3.325000,6.650000,-76.082068,92.654520,1.821137
3.326000,6.652000,-76.108213,92.692675,1.821081
3.327000,6.654000,-76.134359,92.730837,1.821025
3.328000,6.656000,-76.160508,92.769007,1.820969
3.329000,6.658000,-76.186658,92.807185,1.820913
3.330000,6.660000,-76.212811,92.845370,1.820857
3.331000,6.662000,-76.238965,92.883563,1.820801
3.332000,6.664000,-76.265122,92.921763,1.820746
3.333000,6.666000,-76.291280,92.959972,1.820690
3.334000,6.668000,-76.317440,92.998187,1.820634
3.335000,6.670000,-76.343603,93.036411,1.820578
3.336000,6.672000,-76.369767,93.074642,1.820522
3.337000,6.674000,-76.395933,93.112881,1.820466
3.338000,6.676000,-76.422101,93.151127,1.820410
3.339000,6.678000,-76.448272,93.189381,1.820354
3.340000,6.680000,-76.474444,93.227643,1.820298
3.341000,6.682000,-76.500618,93.265912,1.820242
3.342000,6.684000,-76.526794,93.304189,1.820186
3.343000,6.686000,-76.552972,93.342474,1.820130
3.344000,6.688000,-76.579152,93.380766,1.820074
3.345000,6.690000,-76.605334,93.419066,1.820018
3.346000,6.692000,-76.631517,93.457374,1.819962
3.347000,6.694000,-76.657703,93.495689,1.819906
3.348000,6.696000,-76.683891,93.534012,1.819850
3.349000,6.698000,-76.710081,93.572343,1.819794
3.350000,6.700000,-76.736273,93.610681,1.819738
3.351000,6.702000,-76.762466,93.649027,1.819682
3.352000,6.704000,-76.788662,93.687381,1.819627
3.353000,6.706000,-76.814859,93.725742,1.819571
3.354000,6.708000,-76.841059,93.764111,1.819515
3.355000,6.710000,-76.867261,93.802488,1.819459
3.356000,6.712000,-76.893464,93.840872,1.819403
3.357000,6.714000,-76.919669,93.879264,1.819347
3.358000,6.716000,-76.945877,93.917664,1.819291
3.359000,6.718000,-76.972086,93.956071,1.819235
3.360000,6.720000,-76.998298,93.994486,1.819179
3.361000,6.722000,-77.024511,94.032909,1.819123
3.362000,6.724000,-77.050726,94.071339,1.819067
3.363000,6.726000,-77.076943,94.109777,1.819011
3.364000,6.728000,-77.103163,94.148223,1.818955
3.365000,6.730000,-77.129384,94.186677,1.818899
3.366000,6.732000,-77.155607,94.225138,1.818843
3.367000,6.734000,-77.181832,94.263607,1.818787
3.368000,6.736000,-77.208059,94.302083,1.818731
3.369000,6.738000,-77.234288,94.340568,1.818675
3.370000,6.740000,-77.260519,94.379060,1.818619
3.371000,6.742000,-77.286752,94.417559,1.818563
3.372000,6.744000,-77.312987,94.456067,1.818507
3.373000,6.746000,-77.339224,94.494582,1.818451
3.374000,6.748000,-77.365462,94.533104,1.818395
3.375000,6.750000,-77.391703,94.571635,1.818339
3.376000,6.752000,-77.417946,94.610173,1.818284
3.377000,6.754000,-77.444191,94.648719,1.818228
3.378000,6.756000,-77.470437,94.687273,1.818172
3.379000,6.758000,-77.496686,94.725834,1.818116
3.380000,6.760000,-77.522936,94.764403,1.818060
3.381000,6.762000,-77.549189,94.802980,1.818004
3.382000,6.764000,-77.575443,94.841564,1.817948
3.383000,6.766000,-77.601700,94.880156,1.817892
3.384000,6.768000,-77.627958,94.918756,1.817836
3.385000,6.770000,-77.654219,94.957364,1.817780
3.386000,6.772000,-77.680481,94.995979,1.817724
3.387000,6.774000,-77.706745,95.034602,1.817668
3.388000,6.776000,-77.733012,95.073233,1.817612
3.389000,6.778000,-77.759280,95.111871,1.817556
3.390000,6.780000,-77.785550,95.150518,1.817500
3.391000,6.782000,-77.811822,95.189172,1.817444
3.392000,6.784000,-77.838096,95.227833,1.817388
3.393000,6.786000,-77.864372,95.266503,1.817332
3.394000,6.788000,-77.890651,95.305180,1.817276
3.395000,6.790000,-77.916931,95.343865,1.817220
3.396000,6.792000,-77.943212,95.382558,1.817164
3.397000,6.794000,-77.969496,95.421258,1.817108
3.398000,6.796000,-77.995782,95.459966,1.817052
3.399000,6.798000,-78.022070,95.498682,1.816996
3.400000,6.800000,-78.048360,95.537406,1.816940
3.401000,6.802000,-78.074652,95.576137,1.816884
3.402000,6.804000,-78.100946,95.614876,1.816828
3.403000,6.806000,-78.127241,95.653623,1.816772
3.404000,6.808000,-78.153539,95.692377,1.816716
3.405000,6.810000,-78.179839,95.731140,1.816660
3.406000,6.812000,-78.206140,95.769910,1.816605
3.407000,6.814000,-78.232444,95.808688,1.816549
3.408000,6.816000,-78.258749,95.847473,1.816493
3.409000,6.818000,-78.285057,95.886267,1.816437
3.410000,6.820000,-78.311366,95.925068,1.816381
3.411000,6.822000,-78.337678,95.963877,1.816325
3.412000,6.824000,-78.363991,96.002693,1.816269
3.413000,6.826000,-78.390306,96.041518,1.816213
3.414000,6.828000,-78.416623,96.080350,1.816157
3.415000,6.830000,-78.442943,96.119190,1.816101
3.416000,6.832000,-78.469264,96.158038,1.816045
3.417000,6.834000,-78.495587,96.196893,1.815989
3.418000,6.836000,-78.521912,96.235756,1.815933
3.419000,6.838000,-78.548239,96.274628,1.815877
3.420000,6.840000,-78.574568,96.313506,1.815821
3.421000,6.842000,-78.600899,96.352393,1.815765
3.422000,6.844000,-78.627232,96.391287,1.815709
3.423000,6.846000,-78.653567,96.430189,1.815653
3.424000,6.848000,-78.679904,96.469099,1.815597
3.425000,6.850000,-78.706243,96.508017,1.815541
3.426000,6.852000,-78.732584,96.546943,1.815485
3.427000,6.854000,-78.758927,96.585876,1.815429
3.428000,6.856000,-78.785272,96.624817,1.815373
3.429000,6.858000,-78.811618,96.663766,1.815317
3.430000,6.860000,-78.837967,96.702722,1.815261
3.431000,6.862000,-78.864318,96.741687,1.815205
3.432000,6.864000,-78.890670,96.780659,1.815149
3.433000,6.866000,-78.917025,96.819639,1.815093
3.434000,6.868000,-78.943381,96.858627,1.815037
3.435000,6.870000,-78.969740,96.897623,1.814981
3.436000,6.872000,-78.996100,96.936626,1.814925
3.437000,6.874000,-79.022463,96.975637,1.814869
3.438000,6.876000,-79.048827,97.014656,1.814813
3.439000,6.878000,-79.075193,97.053683,1.814757
3.440000,6.880000,-79.101562,97.092718,1.814701
3.441000,6.882000,-79.127932,97.131760,1.814645
3.442000,6.884000,-79.154304,97.170810,1.814589
3.443000,6.886000,-79.180678,97.209869,1.814533
3.444000,6.888000,-79.207054,97.248934,1.814477
3.445000,6.890000,-79.233433,97.288008,1.814421
3.446000,6.892000,-79.259813,97.327090,1.814365
3.447000,6.894000,-79.286195,97.366179,1.814309
3.448000,6.896000,-79.312579,97.405276,1.814253
3.449000,6.898000,-79.338965,97.444381,1.814197
3.450000,6.900000,-79.365353,97.483494,1.814141
3.451000,6.902000,-79.391742,97.522614,1.814085
3.452000,6.904000,-79.418134,97.561743,1.814029
3.453000,6.906000,-79.444528,97.600879,1.813973
3.454000,6.908000,-79.470924,97.640023,1.813918
3.455000,6.910000,-79.497322,97.679175,1.813862
3.456000,6.912000,-79.523721,97.718335,1.813806
3.457000,6.914000,-79.550123,97.757502,1.813750
3.458000,6.916000,-79.576526,97.796678,1.813694
3.459000,6.918000,-79.602932,97.835861,1.813638
3.460000,6.920000,-79.629340,97.875052,1.813582
3.461000,6.922000,-79.655749,97.914251,1.813526
3.462000,6.924000,-79.682161,97.953458,1.813470
3.463000,6.926000,-79.708574,97.992673,1.813414
3.464000,6.928000,-79.734989,98.031895,1.813358
3.465000,6.930000,-79.761407,98.071125,1.813302
3.466000,6.932000,-79.787826,98.110363,1.813246
3.467000,6.934000,-79.814247,98.149609,1.813190
3.468000,6.936000,-79.840671,98.188863,1.813134
3.469000,6.938000,-79.867096,98.228125,1.813078
3.470000,6.940000,-79.893523,98.267395,1.813022
3.471000,6.942000,-79.919952,98.306672,1.812966
3.472000,6.944000,-79.946383,98.345957,1.812910
3.473000,6.946000,-79.972816,98.385250,1.812854
3.474000,6.948000,-79.999251,98.424551,1.812798
3.475000,6.950000,-80.025688,98.463860,1.812742
3.476000,6.952000,-80.052127,98.503177,1.812686
3.477000,6.954000,-80.078568,98.542501,1.812630
3.478000,6.956000,-80.105011,98.581834,1.812574
3.479000,6.958000,-80.131456,98.621174,1.812518
3.480000,6.960000,-80.157902,98.660522,1.812462
3.481000,6.962000,-80.184351,98.699878,1.812406
3.482000,6.964000,-80.210802,98.739242,1.812350
3.483000,6.966000,-80.237255,98.778614,1.812294
3.484000,6.968000,-80.263709,98.817994,1.812238
3.485000,6.970000,-80.290166,98.857381,1.812182
3.486000,6.972000,-80.316624,98.896777,1.812126
3.487000,6.974000,-80.343085,98.936180,1.812070
3.488000,6.976000,-80.369547,98.975591,1.812014
3.489000,6.978000,-80.396012,99.015010,1.811958
3.490000,6.980000,-80.422478,99.054437,1.811902
3.491000,6.982000,-80.448946,99.093872,1.811846
3.492000,6.984000,-80.475417,99.133315,1.811790
3.493000,6.986000,-80.501889,99.172765,1.811734
3.494000,6.988000,-80.528363,99.212224,1.811678
3.495000,6.990000,-80.554840,99.251690,1.811622
3.496000,6.992000,-80.581318,99.291164,1.811566
3.497000,6.994000,-80.607798,99.330647,1.811510
3.498000,6.996000,-80.634280,99.370137,1.811454
3.499000,6.998000,-80.660764,99.409635,1.811398
3.500000,7.000000,-80.687250,99.449141,1.811342
3.501000,7.002000,-80.713738,99.488654,1.811286
3.502000,7.004000,-80.740228,99.528176,1.811230
3.503000,7.006000,-80.766720,99.567706,1.811174
3.504000,7.008000,-80.793214,99.607243,1.811118
3.505000,7.010000,-80.819710,99.646789,1.811062
3.506000,7.012000,-80.846207,99.686342,1.811006
3.507000,7.014000,-80.872707,99.725903,1.810950
3.508000,7.016000,-80.899209,99.765472,1.810894
3.509000,7.018000,-80.925712,99.805049,1.810838
3.510000,7.020000,-80.952218,99.844634,1.810782
3.511000,7.022000,-80.978726,99.884227,1.810726
3.512000,7.024000,-81.005235,99.923828,1.810670
3.513000,7.026000,-81.031747,99.963437,1.810614
3.514000,7.028000,-81.058260,100.003053,1.810558
3.515000,7.030000,-81.084776,100.042678,1.810502
3.516000,7.032000,-81.111293,100.082310,1.810446
3.517000,7.034000,-81.137813,100.121951,1.810390
3.518000,7.036000,-81.164334,100.161599,1.810334
3.519000,7.038000,-81.190857,100.201255,1.810278
3.520000,7.040000,-81.217382,100.240920,1.810222
