dt (s),tempo_final (s),v_final_num (m/s),v_final_analitico (m/s),erro_relativo
2.1540,6.4620,-63.3922,-63.3922,0.0000
2.1550,6.4650,-63.4216,-63.4216,0.0000
2.1560,6.4680,-63.4511,-63.4511,0.0000
2.1570,6.4710,-63.4805,-63.4805,0.0000
2.1580,6.4740,-63.5099,-63.5099,0.0000
2.1590,6.4770,-63.5394,-63.5394,0.0000
2.1600,6.4800,-63.5688,-63.5688,0.0000
2.1610,6.4830,-63.5982,-63.5982,0.0000
2.1620,6.4860,-63.6277,-63.6277,0.0000
2.1630,6.4890,-63.6571,-63.6571,0.0000
2.1640,6.4920,-63.6865,-63.6865,0.0000
2.1650,6.4950,-63.7159,-63.7160,0.0000
2.1660,6.4980,-63.7454,-63.7454,0.0000
2.1670,6.5010,-63.7748,-63.7748,0.0000
2.1680,6.5040,-63.8042,-63.8042,0.0000
2.1690,6.5070,-63.8337,-63.8337,0.0000
2.1700,6.5100,-63.8631,-63.8631,0.0000
2.1710,6.5130,-63.8925,-63.8925,0.0000
2.1720,6.5160,-63.9220,-63.9220,0.0000
2.1730,6.5190,-63.9514,-63.9514,0.0000
2.1740,6.5220,-63.9808,-63.9808,0.0000
2.1750,6.5250,-64.0102,-64.0102,0.0000
2.1760,6.5280,-64.0397,-64.0397,0.0000
2.1770,6.5310,-64.0691,-64.0691,0.0000
2.1780,6.5340,-64.0985,-64.0985,0.0000
2.1790,6.5370,-64.1280,-64.1280,0.0000
2.1800,6.5400,-64.1574,-64.1574,0.0000
2.1810,6.5430,-64.1868,-64.1868,0.0000
2.1820,6.5460,-64.2163,-64.2163,0.0000
2.1830,6.5490,-64.2457,-64.2457,0.0000
2.1840,6.5520,-64.2751,-64.2751,0.0000
2.1850,6.5550,-64.3046,-64.3046,0.0000
2.1860,6.5580,-64.3340,-64.3340,0.0000
2.1870,6.5610,-64.3634,-64.3634,0.0000
2.1880,6.5640,-64.3928,-64.3928,0.0000
2.1890,6.5670,-64.4223,-64.4223,0.0000
2.1900,6.5700,-64.4517,-64.4517,0.0000
2.1910,6.5730,-64.4811,-64.4811,0.0000
2.1920,6.5760,-64.5106,-64.5106,0.0000
2.1930,6.5790,-64.5400,-64.5400,0.0000
2.1940,6.5820,-64.5694,-64.5694,0.0000
2.1950,6.5850,-64.5988,-64.5988,0.0000
2.1960,6.5880,-64.6283,-64.6283,0.0000
2.1970,6.5910,-64.6577,-64.6577,0.0000
2.1980,6.5940,-64.6871,-64.6871,0.0000
2.1990,6.5970,-64.7166,-64.7166,0.0000
2.2000,6.6000,-64.7460,-64.7460,0.0000
2.2010,6.6030,-64.7754,-64.7754,0.0000
2.2020,6.6060,-64.8049,-64.8049,0.0000
2.2030,6.6090,-64.8343,-64.8343,0.0000
2.2040,6.6120,-64.8637,-64.8637,0.0000
2.2050,6.6150,-64.8932,-64.8932,0.0000
2.2060,6.6180,-64.9226,-64.9226,0.0000
2.2070,6.6210,-64.9520,-64.9520,0.0000
2.2080,6.6240,-64.9814,-64.9814,0.0000
2.2090,6.6270,-65.0109,-65.0109,0.0000
2.2100,6.6300,-65.0403,-65.0403,0.0000
2.2110,6.6330,-65.0697,-65.0697,0.0000
2.2120,6.6360,-65.0992,-65.0992,0.0000
2.2130,6.6390,-65.1286,-65.1286,0.0000
2.2140,6.6420,-65.1580,-65.1580,0.0000
2.2150,6.6450,-65.1874,-65.1874,0.0000
2.2160,6.6480,-65.2169,-65.2169,0.0000
2.2170,6.6510,-65.2463,-65.2463,0.0000
2.2180,6.6540,-65.2757,-65.2757,0.0000
2.2190,6.6570,-65.3052,-65.3052,0.0000
2.2200,6.6600,-65.3346,-65.3346,0.0000
2.2210,6.6630,-65.3640,-65.3640,0.0000
2.2220,6.6660,-65.3935,-65.3935,0.0000
2.2230,6.6690,-65.4229,-65.4229,0.0000
2.2240,6.6720,-65.4523,-65.4523,0.0000
2.2250,6.6750,-65.4818,-65.4818,0.0000
2.2260,6.6780,-65.5112,-65.5112,0.0000
2.2270,6.6810,-65.5406,-65.5406,0.0000
2.2280,6.6840,-65.5700,-65.5700,0.0000
2.2290,6.6870,-65.5995,-65.5995,0.0000
2.2300,6.6900,-65.6289,-65.6289,0.0000
2.2310,6.6930,-65.6583,-65.6583,0.0000
2.2320,6.6960,-65.6878,-65.6878,0.0000
2.2330,6.6990,-65.7172,-65.7172,0.0000
2.2340,6.7020,-65.7466,-65.7466,0.0000
2.2350,6.7050,-65.7760,-65.7760,0.0000
2.2360,6.7080,-65.8055,-65.8055,0.0000
2.2370,6.7110,-65.8349,-65.8349,0.0000
2.2380,6.7140,-65.8643,-65.8643,0.0000
2.2390,6.7170,-65.8938,-65.8938,0.0000
2.2400,6.7200,-65.9232,-65.9232,0.0000
2.2410,6.7230,-65.9526,-65.9526,0.0000
2.2420,6.7260,-65.9821,-65.9821,0.0000
2.2430,6.7290,-66.0115,-66.0115,0.0000
2.2440,6.7320,-66.0409,-66.0409,0.0000
2.2450,6.7350,-66.0704,-66.0704,0.0000
2.2460,6.7380,-66.0998,-66.0998,0.0000
2.2470,6.7410,-66.1292,-66.1292,0.0000
2.2480,6.7440,-66.1586,-66.1586,0.0000
2.2490,6.7470,-66.1881,-66.1881,0.0000
2.2500,6.7500,-66.2175,-66.2175,0.0000
2.2510,6.7530,-66.2469,-66.2469,0.0000
2.2520,6.7560,-66.2764,-66.2764,0.0000
2.2530,6.7590,-66.3058,-66.3058,0.0000
2.2540,6.7620,-66.3352,-66.3352,0.0000
2.2550,6.7650,-66.3646,-66.3646,0.0000
2.2560,6.7680,-66.3941,-66.3941,0.0000
2.2570,6.7710,-66.4235,-66.4235,0.0000
2.2580,6.7740,-66.4529,-66.4529,0.0000
2.2590,6.7770,-66.4824,-66.4824,0.0000
2.2600,6.7800,-66.5118,-66.5118,0.0000
2.2610,6.7830,-66.5412,-66.5412,0.0000
2.2620,6.7860,-66.5707,-66.5707,0.0000
2.2630,6.7890,-66.6001,-66.6001,0.0000
2.2640,6.7920,-66.6295,-66.6295,0.0000
2.2650,6.7950,-66.6590,-66.6590,0.0000
2.2660,6.7980,-66.6884,-66.6884,0.0000
2.2670,6.8010,-66.7178,-66.7178,0.0000
2.2680,6.8040,-66.7472,-66.7472,0.0000
2.2690,6.8070,-66.7767,-66.7767,0.0000
2.2700,6.8100,-66.8061,-66.8061,0.0000
2.2710,6.8130,-66.8355,-66.8355,0.0000
2.2720,6.8160,-66.8650,-66.8650,0.0000
2.2730,6.8190,-66.8944,-66.8944,0.0000
2.2740,6.8220,-66.9238,-66.9238,0.0000
2.2750,6.8250,-66.9532,-66.9532,0.0000
2.2760,6.8280,-66.9827,-66.9827,0.0000
2.2770,6.8310,-67.0121,-67.0121,0.0000
2.2780,6.8340,-67.0415,-67.0415,0.0000
2.2790,6.8370,-67.0710,-67.0710,0.0000
2.2800,6.8400,-67.1004,-67.1004,0.0000
2.2810,6.8430,-67.1298,-67.1298,0.0000
2.2820,6.8460,-67.1593,-67.1593,0.0000
2.2830,6.8490,-67.1887,-67.1887,0.0000
2.2840,6.8520,-67.2181,-67.2181,0.0000
2.2850,6.8550,-67.2476,-67.2476,0.0000
2.2860,6.8580,-67.2770,-67.2770,0.0000
2.2870,6.8610,-67.3064,-67.3064,0.0000
2.2880,6.8640,-67.3358,-67.3358,0.0000
2.2890,6.8670,-67.3653,-67.3653,0.0000
2.2900,6.8700,-67.3947,-67.3947,0.0000
2.2910,6.8730,-67.4241,-67.4241,0.0000
2.2920,6.8760,-67.4536,-67.4536,0.0000
2.2930,6.8790,-67.4830,-67.4830,0.0000
2.2940,6.8820,-67.5124,-67.5124,0.0000
2.2950,6.8850,-67.5419,-67.5418,0.0000
2.2960,6.8880,-67.5713,-67.5713,0.0000
2.2970,6.8910,-67.6007,-67.6007,0.0000
2.2980,6.8940,-67.6301,-67.6301,0.0000
2.2990,6.8970,-67.6596,-67.6596,0.0000
2.3000,6.9000,-67.6890,-67.6890,0.0000
2.3010,6.9030,-67.7184,-67.7184,0.0000
2.3020,6.9060,-67.7479,-67.7479,0.0000
2.3030,6.9090,-67.7773,-67.7773,0.0000
2.3040,6.9120,-67.8067,-67.8067,0.0000
2.3050,6.9150,-67.8362,-67.8362,0.0000
2.3060,6.9180,-67.8656,-67.8656,0.0000
2.3070,6.9210,-67.8950,-67.8950,0.0000
2.3080,6.9240,-67.9244,-67.9244,0.0000
2.3090,6.9270,-67.9539,-67.9539,0.0000
2.3100,6.9300,-67.9833,-67.9833,0.0000
2.3110,6.9330,-68.0127,-68.0127,0.0000
2.3120,6.9360,-68.0422,-68.0422,0.0000
2.3130,6.9390,-68.0716,-68.0716,0.0000
2.3140,6.9420,-68.1010,-68.1010,0.0000
2.3150,6.9450,-68.1305,-68.1305,0.0000
2.3160,6.9480,-68.1599,-68.1599,0.0000
2.3170,6.9510,-68.1893,-68.1893,0.0000
2.3180,6.9540,-68.2187,-68.2187,0.0000
2.3190,6.9570,-68.2482,-68.2482,0.0000
2.3200,6.9600,-68.2776,-68.2776,0.0000
2.3210,6.9630,-68.3070,-68.3070,0.0000
2.3220,6.9660,-68.3365,-68.3365,0.0000
2.3230,6.9690,-68.3659,-68.3659,0.0000
2.3240,6.9720,-68.3953,-68.3953,0.0000
2.3250,6.9750,-68.4247,-68.4248,0.0000
2.3260,6.9780,-68.4542,-68.4542,0.0000
2.3270,6.9810,-68.4836,-68.4836,0.0000
2.3280,6.9840,-68.5130,-68.5130,0.0000
2.3290,6.9870,-68.5425,-68.5425,0.0000
2.3300,6.9900,-68.5719,-68.5719,0.0000
2.3310,6.9930,-68.6013,-68.6013,0.0000
2.3320,6.9960,-68.6308,-68.6308,0.0000
2.3330,6.9990,-68.6602,-68.6602,0.0000
2.3340,7.0020,-68.6896,-68.6896,0.0000
2.3350,7.0050,-68.7190,-68.7190,0.0000
2.3360,7.0080,-68.7485,-68.7485,0.0000
2.3370,7.0110,-68.7779,-68.7779,0.0000
2.3380,7.0140,-68.8073,-68.8073,0.0000
2.3390,7.0170,-68.8368,-68.8368,0.0000
2.3400,7.0200,-68.8662,-68.8662,0.0000
2.3410,7.0230,-68.8956,-68.8956,0.0000
2.3420,7.0260,-68.9251,-68.9251,0.0000
2.3430,7.0290,-68.9545,-68.9545,0.0000
2.3440,7.0320,-68.9839,-68.9839,0.0000
2.3450,7.0350,-69.0134,-69.0134,0.0000
2.3460,7.0380,-69.0428,-69.0428,0.0000
2.3470,7.0410,-69.0722,-69.0722,0.0000
2.3480,7.0440,-69.1016,-69.1016,0.0000
2.3490,7.0470,-69.1311,-69.1311,0.0000
2.3500,7.0500,-69.1605,-69.1605,0.0000
2.3510,7.0530,-69.1899,-69.1899,0.0000
2.3520,7.0560,-69.2194,-69.2194,0.0000
2.3530,7.0590,-69.2488,-69.2488,0.0000
2.3540,7.0620,-69.2782,-69.2782,0.0000
2.3550,7.0650,-69.3076,-69.3076,0.0000
2.3560,7.0680,-69.3371,-69.3371,0.0000
2.3570,7.0710,-69.3665,-69.3665,0.0000
2.3580,7.0740,-69.3959,-69.3959,0.0000
2.3590,7.0770,-69.4254,-69.4254,0.0000
2.3600,7.0800,-69.4548,-69.4548,0.0000
2.3610,7.0830,-69.4842,-69.4842,0.0000
2.3620,7.0860,-69.5137,-69.5137,0.0000
2.3630,7.0890,-69.5431,-69.5431,0.0000
2.3640,7.0920,-69.5725,-69.5725,0.0000
2.3650,7.0950,-69.6020,-69.6019,0.0000
2.3660,7.0980,-69.6314,-69.6314,0.0000
2.3670,7.1010,-69.6608,-69.6608,0.0000
2.3680,7.1040,-69.6902,-69.6902,0.0000
2.3690,7.1070,-69.7197,-69.7197,0.0000
2.3700,7.1100,-69.7491,-69.7491,0.0000
2.3710,7.1130,-69.7785,-69.7785,0.0000
2.3720,7.1160,-69.8080,-69.8080,0.0000
2.3730,7.1190,-69.8374,-69.8374,0.0000
2.3740,7.1220,-69.8668,-69.8668,0.0000
2.3750,7.1250,-69.8963,-69.8963,0.0000
2.3760,7.1280,-69.9257,-69.9257,0.0000
2.3770,7.1310,-69.9551,-69.9551,0.0000
2.3780,7.1340,-69.9845,-69.9845,0.0000
2.3790,7.1370,-70.0140,-70.0140,0.0000
2.3800,7.1400,-70.0434,-70.0434,0.0000
2.3810,7.1430,-70.0728,-70.0728,0.0000
2.3820,7.1460,-70.1023,-70.1023,0.0000
2.3830,7.1490,-70.1317,-70.1317,0.0000
2.3840,7.1520,-70.1611,-70.1611,0.0000
2.3850,7.1550,-70.1906,-70.1906,0.0000
2.3860,7.1580,-70.2200,-70.2200,0.0000
2.3870,7.1610,-70.2494,-70.2494,0.0000
2.3880,7.1640,-70.2788,-70.2788,0.0000
2.3890,7.1670,-70.3083,-70.3083,0.0000
2.3900,7.1700,-70.3377,-70.3377,0.0000
2.3910,7.1730,-70.3671,-70.3671,0.0000
2.3920,7.1760,-70.3966,-70.3966,0.0000
2.3930,7.1790,-70.4260,-70.4260,0.0000
2.3940,7.1820,-70.4554,-70.4554,0.0000
2.3950,7.1850,-70.4849,-70.4849,0.0000
2.3960,7.1880,-70.5143,-70.5143,0.0000
2.3970,7.1910,-70.5437,-70.5437,0.0000
2.3980,7.1940,-70.5731,-70.5731,0.0000
2.3990,7.1970,-70.6026,-70.6026,0.0000
2.4000,7.2000,-70.6320,-70.6320,0.0000
2.4010,7.2030,-70.6614,-70.6614,0.0000
2.4020,7.2060,-70.6909,-70.6909,0.0000
2.4030,7.2090,-70.7203,-70.7203,0.0000
2.4040,7.2120,-70.7497,-70.7497,0.0000
2.4050,7.2150,-70.7791,-70.7792,0.0000
2.4060,7.2180,-70.8086,-70.8086,0.0000
2.4070,7.2210,-70.8380,-70.8380,0.0000
2.4080,7.2240,-70.8674,-70.8674,0.0000
2.4090,7.2270,-70.8969,-70.8969,0.0000
2.4100,7.2300,-70.9263,-70.9263,0.0000
2.4110,7.2330,-70.9557,-70.9557,0.0000
2.4120,7.2360,-70.9852,-70.9852,0.0000
2.4130,7.2390,-71.0146,-71.0146,0.0000
2.4140,7.2420,-71.0440,-71.0440,0.0000
2.4150,7.2450,-71.0735,-71.0735,0.0000
2.4160,7.2480,-71.1029,-71.1029,0.0000
2.4170,7.2510,-71.1323,-71.1323,0.0000
2.4180,7.2540,-71.1617,-71.1617,0.0000
2.4190,7.2570,-71.1912,-71.1912,0.0000
2.4200,7.2600,-71.2206,-71.2206,0.0000
2.4210,7.2630,-71.2500,-71.2500,0.0000
2.4220,7.2660,-71.2795,-71.2795,0.0000
2.4230,7.2690,-71.3089,-71.3089,0.0000
2.4240,7.2720,-71.3383,-71.3383,0.0000
2.4250,7.2750,-71.3678,-71.3678,0.0000
2.4260,7.2780,-71.3972,-71.3972,0.0000
2.4270,7.2810,-71.4266,-71.4266,0.0000
2.4280,7.2840,-71.4560,-71.4560,0.0000
2.4290,7.2870,-71.4855,-71.4855,0.0000
2.4300,7.2900,-71.5149,-71.5149,0.0000
2.4310,7.2930,-71.5443,-71.5443,0.0000
2.4320,7.2960,-71.5738,-71.5738,0.0000
2.4330,7.2990,-71.6032,-71.6032,0.0000
2.4340,7.3020,-71.6326,-71.6326,0.0000
2.4350,7.3050,-71.6621,-71.6621,0.0000
2.4360,7.3080,-71.6915,-71.6915,0.0000
2.4370,7.3110,-71.7209,-71.7209,0.0000
2.4380,7.3140,-71.7503,-71.7503,0.0000
2.4390,7.3170,-71.7798,-71.7798,0.0000
2.4400,7.3200,-71.8092,-71.8092,0.0000
2.4410,7.3230,-71.8386,-71.8386,0.0000
2.4420,7.3260,-71.8681,-71.8681,0.0000
2.4430,7.3290,-71.8975,-71.8975,0.0000
2.4440,7.3320,-71.9269,-71.9269,0.0000
2.4450,7.3350,-71.9564,-71.9564,0.0000
2.4460,7.3380,-71.9858,-71.9858,0.0000
2.4470,7.3410,-72.0152,-72.0152,0.0000
2.4480,7.3440,-72.0446,-72.0446,0.0000
2.4490,7.3470,-72.0741,-72.0741,0.0000
2.4500,7.3500,-72.1035,-72.1035,0.0000
2.4510,7.3530,-72.1329,-72.1329,0.0000
2.4520,7.3560,-72.1624,-72.1624,0.0000
2.4530,7.3590,-72.1918,-72.1918,0.0000
2.4540,7.3620,-72.2212,-72.2212,0.0000
2.4550,7.3650,-72.2507,-72.2507,0.0000
2.4560,7.3680,-72.2801,-72.2801,0.0000
2.4570,7.3710,-72.3095,-72.3095,0.0000
2.4580,7.3740,-72.3389,-72.3389,0.0000
2.4590,7.3770,-72.3684,-72.3684,0.0000
2.4600,7.3800,-72.3978,-72.3978,0.0000
2.4610,7.3830,-72.4272,-72.4272,0.0000
2.4620,7.3860,-72.4567,-72.4567,0.0000
2.4630,7.3890,-72.4861,-72.4861,0.0000
2.4640,7.3920,-72.5155,-72.5155,0.0000
2.4650,7.3950,-72.5450,-72.5450,0.0000
2.4660,7.3980,-72.5744,-72.5744,0.0000
2.4670,7.4010,-72.6038,-72.6038,0.0000
2.4680,7.4040,-72.6332,-72.6332,0.0000
2.4690,7.4070,-72.6627,-72.6627,0.0000
2.4700,7.4100,-72.6921,-72.6921,0.0000
2.4710,7.4130,-72.7215,-72.7215,0.0000
2.4720,7.4160,-72.7510,-72.7510,0.0000
2.4730,7.4190,-72.7804,-72.7804,0.0000
2.4740,7.4220,-72.8098,-72.8098,0.0000
2.4750,7.4250,-72.8393,-72.8393,0.0000
2.4760,7.4280,-72.8687,-72.8687,0.0000
2.4770,7.4310,-72.8981,-72.8981,0.0000
2.4780,7.4340,-72.9275,-72.9275,0.0000
2.4790,7.4370,-72.9570,-72.9570,0.0000
2.4800,7.4400,-72.9864,-72.9864,0.0000
2.4810,7.4430,-73.0158,-73.0158,0.0000
2.4820,7.4460,-73.0453,-73.0453,0.0000
2.4830,7.4490,-73.0747,-73.0747,0.0000
2.4840,7.4520,-73.1041,-73.1041,0.0000
2.4850,7.4550,-73.1335,-73.1335,0.0000
2.4860,7.4580,-73.1630,-73.1630,0.0000
2.4870,7.4610,-73.1924,-73.1924,0.0000
2.4880,7.4640,-73.2218,-73.2218,0.0000
2.4890,7.4670,-73.2513,-73.2513,0.0000
2.4900,7.4700,-73.2807,-73.2807,0.0000
2.4910,7.4730,-73.3101,-73.3101,0.0000
2.4920,7.4760,-73.3396,-73.3396,0.0000
2.4930,7.4790,-73.3690,-73.3690,0.0000
2.4940,7.4820,-73.3984,-73.3984,0.0000
2.4950,7.4850,-73.4279,-73.4279,0.0000
2.4960,7.4880,-73.4573,-73.4573,0.0000
2.4970,7.4910,-73.4867,-73.4867,0.0000
2.4980,7.4940,-73.5161,-73.5161,0.0000
2.4990,7.4970,-73.5456,-73.5456,0.0000
2.5000,7.5000,-73.5750,-73.5750,0.0000
2.5010,7.5030,-73.6044,-73.6044,0.0000
2.5020,7.5060,-73.6339,-73.6339,0.0000
2.5030,7.5090,-73.6633,-73.6633,0.0000
2.5040,7.5120,-73.6927,-73.6927,0.0000
2.5050,7.5150,-73.7221,-73.7221,0.0000
2.5060,7.5180,-73.7516,-73.7516,0.0000
2.5070,7.5210,-73.7810,-73.7810,0.0000
2.5080,7.5240,-73.8104,-73.8104,0.0000
2.5090,7.5270,-73.8399,-73.8399,0.0000
2.5100,7.5300,-73.8693,-73.8693,0.0000
2.5110,7.5330,-73.8987,-73.8987,0.0000
2.5120,7.5360,-73.9282,-73.9282,0.0000
2.5130,7.5390,-73.9576,-73.9576,0.0000
2.5140,7.5420,-73.9870,-73.9870,0.0000
2.5150,7.5450,-74.0165,-74.0165,0.0000
2.5160,7.5480,-74.0459,-74.0459,0.0000
2.5170,7.5510,-74.0753,-74.0753,0.0000
2.5180,7.5540,-74.1047,-74.1047,0.0000
2.5190,7.5570,-74.1342,-74.1342,0.0000
2.5200,7.5600,-74.1636,-74.1636,0.0000
2.5210,7.5630,-74.1930,-74.1930,0.0000
2.5220,7.5660,-74.2225,-74.2225,0.0000
2.5230,7.5690,-74.2519,-74.2519,0.0000
2.5240,7.5720,-74.2813,-74.2813,0.0000
2.5250,7.5750,-74.3107,-74.3107,0.0000
2.5260,7.5780,-74.3402,-74.3402,0.0000
2.5270,7.5810,-74.3696,-74.3696,0.0000
2.5280,7.5840,-74.3990,-74.3990,0.0000
2.5290,7.5870,-74.4285,-74.4285,0.0000
2.5300,7.5900,-74.4579,-74.4579,0.0000
2.5310,7.5930,-74.4873,-74.4873,0.0000
2.5320,7.5960,-74.5168,-74.5168,0.0000
2.5330,7.5990,-74.5462,-74.5462,0.0000
2.5340,7.6020,-74.5756,-74.5756,0.0000
2.5350,7.6050,-74.6051,-74.6051,0.0000
2.5360,7.6080,-74.6345,-74.6345,0.0000
2.5370,7.6110,-74.6639,-74.6639,0.0000
2.5380,7.6140,-74.6933,-74.6933,0.0000
2.5390,7.6170,-74.7228,-74.7228,0.0000
2.5400,7.6200,-74.7522,-74.7522,0.0000
2.5410,7.6230,-74.7816,-74.7816,0.0000
2.5420,7.6260,-74.8111,-74.8111,0.0000
2.5430,7.6290,-74.8405,-74.8405,0.0000
2.5440,7.6320,-74.8699,-74.8699,0.0000
2.5450,7.6350,-74.8993,-74.8993,0.0000
2.5460,7.6380,-74.9288,-74.9288,0.0000
2.5470,7.6410,-74.9582,-74.9582,0.0000
2.5480,7.6440,-74.9876,-74.9876,0.0000
2.5490,7.6470,-75.0171,-75.0171,0.0000
2.5500,7.6500,-75.0465,-75.0465,0.0000
2.5510,7.6530,-75.0759,-75.0759,0.0000
2.5520,7.6560,-75.1054,-75.1054,0.0000
2.5530,7.6590,-75.1348,-75.1348,0.0000
2.5540,7.6620,-75.1642,-75.1642,0.0000
2.5550,7.6650,-75.1937,-75.1937,0.0000
2.5560,7.6680,-75.2231,-75.2231,0.0000
2.5570,7.6710,-75.2525,-75.2525,0.0000
2.5580,7.6740,-75.2819,-75.2819,0.0000
2.5590,7.6770,-75.3114,-75.3114,0.0000
2.5600,7.6800,-75.3408,-75.3408,0.0000
2.5610,7.6830,-75.3702,-75.3702,0.0000
2.5620,7.6860,-75.3997,-75.3997,0.0000
2.5630,7.6890,-75.4291,-75.4291,0.0000
2.5640,7.6920,-75.4585,-75.4585,0.0000
2.5650,7.6950,-75.4879,-75.4880,0.0000
2.5660,7.6980,-75.5174,-75.5174,0.0000
2.5670,7.7010,-75.5468,-75.5468,0.0000
2.5680,7.7040,-75.5762,-75.5762,0.0000
2.5690,7.7070,-75.6057,-75.6057,0.0000
2.5700,7.7100,-75.6351,-75.6351,0.0000
2.5710,7.7130,-75.6645,-75.6645,0.0000
2.5720,7.7160,-75.6940,-75.6940,0.0000
2.5730,7.7190,-75.7234,-75.7234,0.0000
2.5740,7.7220,-75.7528,-75.7528,0.0000
2.5750,7.7250,-75.7822,-75.7823,0.0000
2.5760,7.7280,-75.8117,-75.8117,0.0000
2.5770,7.7310,-75.8411,-75.8411,0.0000
2.5780,7.7340,-75.8705,-75.8705,0.0000
2.5790,7.7370,-75.9000,-75.9000,0.0000
2.5800,7.7400,-75.9294,-75.9294,0.0000
2.5810,7.7430,-75.9588,-75.9588,0.0000
2.5820,7.7460,-75.9883,-75.9883,0.0000
2.5830,7.7490,-76.0177,-76.0177,0.0000
2.5840,7.7520,-76.0471,-76.0471,0.0000
2.5850,7.7550,-76.0765,-76.0765,0.0000
2.5860,7.7580,-76.1060,-76.1060,0.0000
2.5870,7.7610,-76.1354,-76.1354,0.0000
2.5880,7.7640,-76.1648,-76.1648,0.0000
2.5890,7.7670,-76.1943,-76.1943,0.0000
2.5900,7.7700,-76.2237,-76.2237,0.0000
2.5910,7.7730,-76.2531,-76.2531,0.0000
2.5920,7.7760,-76.2826,-76.2826,0.0000
2.5930,7.7790,-76.3120,-76.3120,0.0000
2.5940,7.7820,-76.3414,-76.3414,0.0000
2.5950,7.7850,-76.3708,-76.3708,0.0000
2.5960,7.7880,-76.4003,-76.4003,0.0000
2.5970,7.7910,-76.4297,-76.4297,0.0000
2.5980,7.7940,-76.4591,-76.4591,0.0000
2.5990,7.7970,-76.4886,-76.4886,0.0000
2.6000,7.8000,-76.5180,-76.5180,0.0000
2.6010,7.8030,-76.5474,-76.5474,0.0000
2.6020,7.8060,-76.5769,-76.5769,0.0000
2.6030,7.8090,-76.6063,-76.6063,0.0000
2.6040,7.8120,-76.6357,-76.6357,0.0000
2.6050,7.8150,-76.6652,-76.6651,0.0000
2.6060,7.8180,-76.6946,-76.6946,0.0000
2.6070,7.8210,-76.7240,-76.7240,0.0000
2.6080,7.8240,-76.7534,-76.7534,0.0000
2.6090,7.8270,-76.7829,-76.7829,0.0000
2.6100,7.8300,-76.8123,-76.8123,0.0000
2.6110,7.8330,-76.8417,-76.8417,0.0000
2.6120,7.8360,-76.8712,-76.8712,0.0000
2.6130,7.8390,-76.9006,-76.9006,0.0000
2.6140,7.8420,-76.9300,-76.9300,0.0000
2.6150,7.8450,-76.9595,-76.9594,0.0000
2.6160,7.8480,-76.9889,-76.9889,0.0000
2.6170,7.8510,-77.0183,-77.0183,0.0000
2.6180,7.8540,-77.0477,-77.0477,0.0000
2.6190,7.8570,-77.0772,-77.0772,0.0000
2.6200,7.8600,-77.1066,-77.1066,0.0000
2.6210,7.8630,-77.1360,-77.1360,0.0000
2.6220,7.8660,-77.1655,-77.1655,0.0000
2.6230,7.8690,-77.1949,-77.1949,0.0000
2.6240,7.8720,-77.2243,-77.2243,0.0000
2.6250,7.8750,-77.2538,-77.2538,0.0000
2.6260,7.8780,-77.2832,-77.2832,0.0000
2.6270,7.8810,-77.3126,-77.3126,0.0000
2.6280,7.8840,-77.3420,-77.3420,0.0000
2.6290,7.8870,-77.3715,-77.3715,0.0000
2.6300,7.8900,-77.4009,-77.4009,0.0000
2.6310,7.8930,-77.4303,-77.4303,0.0000
2.6320,7.8960,-77.4598,-77.4598,0.0000
2.6330,7.8990,-77.4892,-77.4892,0.0000
2.6340,7.9020,-77.5186,-77.5186,0.0000
2.6350,7.9050,-77.5480,-77.5481,0.0000
2.6360,7.9080,-77.5775,-77.5775,0.0000
2.6370,7.9110,-77.6069,-77.6069,0.0000
2.6380,7.9140,-77.6363,-77.6363,0.0000
2.6390,7.9170,-77.6658,-77.6658,0.0000
2.6400,7.9200,-77.6952,-77.6952,0.0000
2.6410,7.9230,-77.7246,-77.7246,0.0000
2.6420,7.9260,-77.7541,-77.7541,0.0000
2.6430,7.9290,-77.7835,-77.7835,0.0000
2.6440,7.9320,-77.8129,-77.8129,0.0000
2.6450,7.9350,-77.8423,-77.8424,0.0000
2.6460,7.9380,-77.8718,-77.8718,0.0000
2.6470,7.9410,-77.9012,-77.9012,0.0000
2.6480,7.9440,-77.9306,-77.9306,0.0000
2.6490,7.9470,-77.9601,-77.9601,0.0000
2.6500,7.9500,-77.9895,-77.9895,0.0000
2.6510,7.9530,-78.0189,-78.0189,0.0000
2.6520,7.9560,-78.0484,-78.0484,0.0000
2.6530,7.9590,-78.0778,-78.0778,0.0000
2.6540,7.9620,-78.1072,-78.1072,0.0000
2.6550,7.9650,-78.1367,-78.1367,0.0000
2.6560,7.9680,-78.1661,-78.1661,0.0000
2.6570,7.9710,-78.1955,-78.1955,0.0000
2.6580,7.9740,-78.2249,-78.2249,0.0000
2.6590,7.9770,-78.2544,-78.2544,0.0000
2.6600,7.9800,-78.2838,-78.2838,0.0000
2.6610,7.9830,-78.3132,-78.3132,0.0000
2.6620,7.9860,-78.3427,-78.3427,0.0000
2.6630,7.9890,-78.3721,-78.3721,0.0000
2.6640,7.9920,-78.4015,-78.4015,0.0000
2.6650,7.9950,-78.4309,-78.4310,0.0000
2.6660,7.9980,-78.4604,-78.4604,0.0000
2.6670,8.0010,-78.4898,-78.4898,0.0000
2.6680,8.0040,-78.5192,-78.5192,0.0000
2.6690,8.0070,-78.5487,-78.5487,0.0000
